Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Corruption,Total,Total,2017,"Rate per 100,000 population",21.84637044,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Corruption: Bribery,Total,Total,2017,"Rate per 100,000 population",20.23460935,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2017,"Rate per 100,000 population",1.611761091,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Burglary,Total,Total,2017,"Rate per 100,000 population",2.803062767,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Theft,Total,Total,2017,"Rate per 100,000 population",228.1693092,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2017,"Rate per 100,000 population",2.505237348,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",146.5301061,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2017,"Rate per 100,000 population",77.41708978,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Money laundering,Total,Total,2017,"Rate per 100,000 population",1.471607952,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Unlawful access to a computer system,Total,Total,2018,"Rate per 100,000 population",17.57706422,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Unlawful interference with a computer system or computer data,Total,Total,2018,"Rate per 100,000 population",0.069474562,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Unlawful interception or access of computer data,Total,Total,2018,"Rate per 100,000 population",0.191055046,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Theft,Total,Total,2018,"Rate per 100,000 population",203.1262511,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",159.6699125,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2018,"Rate per 100,000 population",85.59266057,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Money laundering,Total,Total,2018,"Rate per 100,000 population",2.379503754,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Corruption,Total,Total,2018,"Rate per 100,000 population",23.62135113,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Corruption: Bribery,Total,Total,2018,"Rate per 100,000 population",19.62656381,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2018,"Rate per 100,000 population",3.994787324,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Burglary,Total,Total,2018,"Rate per 100,000 population",3.54320267,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2018,"Rate per 100,000 population",1.980025021,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Corruption,Total,Total,2019,"Rate per 100,000 population",10.16480246,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Corruption: Bribery,Total,Total,2019,"Rate per 100,000 population",9.303378522,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2019,"Rate per 100,000 population",0.861423937,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Unlawful access to a computer system,Total,Total,2019,"Rate per 100,000 population",25.30863528,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Unlawful interference with a computer system or computer data,Total,Total,2019,"Rate per 100,000 population",0.13782783,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Unlawful interception or access of computer data,Total,Total,2019,"Rate per 100,000 population",0.361798054,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Burglary,Total,Total,2019,"Rate per 100,000 population",3.204497046,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Theft,Total,Total,2019,"Rate per 100,000 population",182.1222488,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2019,"Rate per 100,000 population",1.464420693,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",212.9956827,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2019,"Rate per 100,000 population",130.5918689,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Money laundering,Total,Total,2019,"Rate per 100,000 population",4.617232303,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Corruption,Total,Total,2020,"Rate per 100,000 population",15.69138767,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Corruption: Bribery,Total,Total,2020,"Rate per 100,000 population",14.73417883,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2020,"Rate per 100,000 population",0.957208834,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Burglary,Total,Total,2020,"Rate per 100,000 population",2.803254442,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Theft,Total,Total,2020,"Rate per 100,000 population",121.3604057,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2020,"Rate per 100,000 population",1.025580893,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Fraud,Total,Total,2020,"Rate per 100,000 population",282.427885,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2020,"Rate per 100,000 population",209.4065254,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Money laundering,Total,Total,2020,"Rate per 100,000 population",9.110576935,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2016,"Rate per 100,000 population",1.431687202,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Bribery,Total,Total,2016,"Rate per 100,000 population",0.015732826,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2016,"Rate per 100,000 population",1.415954376,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Smuggling of migrants,Total,Total,2016,"Rate per 100,000 population",12.20867329,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Unlawful access to a computer system,Total,Total,2016,"Rate per 100,000 population",0.031465653,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Acts that cause environmental pollution or degradation,Total,Total,2016,"Rate per 100,000 population",0.330389354,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Trade or possession of protected or prohibited species of faune and flora,Total,Total,2016,"Rate per 100,000 population",0.692244362,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2017,"Rate per 100,000 population",0.610507874,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Bribery,Total,Total,2017,"Rate per 100,000 population",0.015654048,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2017,"Rate per 100,000 population",0.594853826,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Smuggling of migrants,Total,Total,2017,"Rate per 100,000 population",4.007436299,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Unlawful access to a computer system,Total,Total,2017,"Rate per 100,000 population",0.07827024,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Acts that cause environmental pollution or degradation,Total,Total,2017,"Rate per 100,000 population",0.093924288,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Trade or possession of protected or prohibited species of faune and flora,Total,Total,2017,"Rate per 100,000 population",0.281772865,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Acts that result in the depletion of degradation of natural resources,Total,Total,2017,"Rate per 100,000 population",0.031308096,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Burglary,Total,Total,2017,"Rate per 100,000 population",45.69416624,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2017,"Rate per 100,000 population",79.97653145,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2017,"Rate per 100,000 population",16.32717211,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",41.09187611,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2017,"Rate per 100,000 population",0.015654048,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Money laundering,Total,Total,2017,"Rate per 100,000 population",0.735740258,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2018,"Rate per 100,000 population",0.856599084,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Bribery,Total,Total,2018,"Rate per 100,000 population",0.015574529,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2018,"Rate per 100,000 population",0.841024555,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Smuggling of migrants,Total,Total,2018,"Rate per 100,000 population",4.0026539,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Unlawful access to a computer system,Total,Total,2018,"Rate per 100,000 population",0.015574529,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Acts that cause environmental pollution or degradation,Total,Total,2018,"Rate per 100,000 population",0.264766989,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Trade or possession of protected or prohibited species of faune and flora,Total,Total,2018,"Rate per 100,000 population",0.591832094,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Acts that result in the depletion of degradation of natural resources,Total,Total,2018,"Rate per 100,000 population",0.093447173,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Burglary,Total,Total,2018,"Rate per 100,000 population",64.30722938,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2018,"Rate per 100,000 population",116.2171339,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2018,"Rate per 100,000 population",22.86340827,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",50.46147329,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2018,"Rate per 100,000 population",0,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Money laundering,Total,Total,2018,"Rate per 100,000 population",0.186894346,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Unlawful access to a computer system,Total,Total,2019,"Rate per 100,000 population",0.12396278,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Acts that cause environmental pollution or degradation,Total,Total,2019,"Rate per 100,000 population",0.263420908,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Trade or possession of protected or prohibited species of faune and flora,Total,Total,2019,"Rate per 100,000 population",0.821253419,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Acts that result in the depletion of degradation of natural resources,Total,Total,2019,"Rate per 100,000 population",0.170448823,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2019,"Rate per 100,000 population",1.131160369,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Bribery,Total,Total,2019,"Rate per 100,000 population",0.015495348,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2019,"Rate per 100,000 population",1.115665022,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Smuggling of migrants,Total,Total,2019,"Rate per 100,000 population",8.212534187,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Burglary,Total,Total,2019,"Rate per 100,000 population",60.61779951,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2019,"Rate per 100,000 population",124.4741266,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2019,"Rate per 100,000 population",17.23082644,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",63.59290623,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2019,"Rate per 100,000 population",0,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Money laundering,Total,Total,2019,"Rate per 100,000 population",0.526841816,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2020,"Rate per 100,000 population",0.817119297,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Bribery,Total,Total,2020,"Rate per 100,000 population",0.03083469,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2020,"Rate per 100,000 population",0.786284606,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Smuggling of migrants,Total,Total,2020,"Rate per 100,000 population",4.301439317,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Burglary,Total,Total,2020,"Rate per 100,000 population",49.0579925,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2020,"Rate per 100,000 population",88.95808193,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2020,"Rate per 100,000 population",10.34503864,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2020,"Rate per 100,000 population",49.93678118,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2020,"Rate per 100,000 population",0.015417345,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Money laundering,Total,Total,2020,"Rate per 100,000 population",0.462520357,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2016,"Rate per 100,000 population",15.22482079,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Corruption: Bribery,Total,Total,2016,"Rate per 100,000 population",1.660273484,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2016,"Rate per 100,000 population",13.56454731,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Smuggling of migrants,Total,Total,2016,"Rate per 100,000 population",4.077270257,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Burglary,Total,Total,2016,"Rate per 100,000 population",222.2168762,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2016,"Rate per 100,000 population",253.4571242,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2016,"Rate per 100,000 population",17.02062681,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",25.35587736,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2016,"Rate per 100,000 population",0.124238152,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Money laundering,Total,Total,2016,"Rate per 100,000 population",0.135532529,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Unlawful access to a computer system,Total,Total,2016,"Rate per 100,000 population",0,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Unlawful interference with a computer system or computer data,Total,Total,2016,"Rate per 100,000 population",0.033883132,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Unlawful interception or access of computer data,Total,Total,2016,"Rate per 100,000 population",0.112943774,CTS
SRB,Serbia,Europe,Southern Europe,Acts against the environment,by type of offence,Acts that cause environmental pollution or degradation,Total,Total,2016,"Rate per 100,000 population",0.011294377,CTS
SRB,Serbia,Europe,Southern Europe,Acts against the environment,by type of offence,Trade or possession of protected or prohibited species of faune and flora,Total,Total,2016,"Rate per 100,000 population",0.056471887,CTS
SRB,Serbia,Europe,Southern Europe,Acts against the environment,by type of offence,Acts that result in the depletion of degradation of natural resources,Total,Total,2016,"Rate per 100,000 population",10.1649397,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Burglary,Total,Total,2017,"Rate per 100,000 population",190.7669218,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2017,"Rate per 100,000 population",235.0270221,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2017,"Rate per 100,000 population",17.61117094,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2017,"Rate per 100,000 population",16.98826779,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Corruption: Bribery,Total,Total,2017,"Rate per 100,000 population",1.664850243,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2017,"Rate per 100,000 population",15.32341755,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Smuggling of migrants,Total,Total,2017,"Rate per 100,000 population",1.857383945,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Unlawful access to a computer system,Total,Total,2017,"Rate per 100,000 population",0,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Unlawful interference with a computer system or computer data,Total,Total,2017,"Rate per 100,000 population",0.011325512,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Unlawful interception or access of computer data,Total,Total,2017,"Rate per 100,000 population",0.079278583,CTS
SRB,Serbia,Europe,Southern Europe,Acts against the environment,by type of offence,Acts that cause environmental pollution or degradation,Total,Total,2017,"Rate per 100,000 population",0.022651024,CTS
SRB,Serbia,Europe,Southern Europe,Acts against the environment,by type of offence,Trade or possession of protected or prohibited species of faune and flora,Total,Total,2017,"Rate per 100,000 population",0.113255119,CTS
SRB,Serbia,Europe,Southern Europe,Acts against the environment,by type of offence,Acts that result in the depletion of degradation of natural resources,Total,Total,2017,"Rate per 100,000 population",11.06502509,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",23.14934624,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2017,"Rate per 100,000 population",0.056627559,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Money laundering,Total,Total,2017,"Rate per 100,000 population",0.419043939,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Unlawful access to a computer system,Total,Total,2018,"Rate per 100,000 population",0,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Unlawful interference with a computer system or computer data,Total,Total,2018,"Rate per 100,000 population",0.022720196,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Unlawful interception or access of computer data,Total,Total,2018,"Rate per 100,000 population",0.124961077,CTS
SRB,Serbia,Europe,Southern Europe,Acts against the environment,by type of offence,Acts that cause environmental pollution or degradation,Total,Total,2018,"Rate per 100,000 population",0.034080294,CTS
SRB,Serbia,Europe,Southern Europe,Acts against the environment,by type of offence,Trade or possession of protected or prohibited species of faune and flora,Total,Total,2018,"Rate per 100,000 population",0.034080294,CTS
SRB,Serbia,Europe,Southern Europe,Acts against the environment,by type of offence,Acts that result in the depletion of degradation of natural resources,Total,Total,2018,"Rate per 100,000 population",8.145190231,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2018,"Rate per 100,000 population",13.96156038,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Corruption: Bribery,Total,Total,2018,"Rate per 100,000 population",3.351228896,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2018,"Rate per 100,000 population",10.61033149,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Burglary,Total,Total,2018,"Rate per 100,000 population",164.1874957,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2018,"Rate per 100,000 population",215.7509803,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2018,"Rate per 100,000 population",14.48412489,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",22.33395257,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2018,"Rate per 100,000 population",0.05680049,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Money laundering,Total,Total,2018,"Rate per 100,000 population",1.556333419,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Smuggling of migrants,Total,Total,2018,"Rate per 100,000 population",1.192810285,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Unlawful access to a computer system,Total,Total,2019,"Rate per 100,000 population",0,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Unlawful interference with a computer system or computer data,Total,Total,2019,"Rate per 100,000 population",0.022799225,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Unlawful interception or access of computer data,Total,Total,2019,"Rate per 100,000 population",0.193793413,CTS
SRB,Serbia,Europe,Southern Europe,Acts against the environment,by type of offence,Acts that cause environmental pollution or degradation,Total,Total,2019,"Rate per 100,000 population",0.022799225,CTS
SRB,Serbia,Europe,Southern Europe,Acts against the environment,by type of offence,Trade or possession of protected or prohibited species of faune and flora,Total,Total,2019,"Rate per 100,000 population",0.113996125,CTS
SRB,Serbia,Europe,Southern Europe,Acts against the environment,by type of offence,Acts that result in the depletion of degradation of natural resources,Total,Total,2019,"Rate per 100,000 population",7.956929528,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2019,"Rate per 100,000 population",13.50854082,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Corruption: Bribery,Total,Total,2019,"Rate per 100,000 population",2.496515138,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2019,"Rate per 100,000 population",11.01202568,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Smuggling of migrants,Total,Total,2019,"Rate per 100,000 population",1.880936063,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Burglary,Total,Total,2019,"Rate per 100,000 population",135.7237865,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2019,"Rate per 100,000 population",208.020129,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2019,"Rate per 100,000 population",11.3996125,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",19.99492033,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2019,"Rate per 100,000 population",0.04559845,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Money laundering,Total,Total,2019,"Rate per 100,000 population",1.994932188,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2020,"Rate per 100,000 population",9.201853647,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Corruption: Bribery,Total,Total,2020,"Rate per 100,000 population",2.060116488,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2020,"Rate per 100,000 population",7.141737159,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Smuggling of migrants,Total,Total,2020,"Rate per 100,000 population",1.522197183,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Burglary,Total,Total,2020,"Rate per 100,000 population",108.70548,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2020,"Rate per 100,000 population",176.4833125,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2020,"Rate per 100,000 population",8.423587418,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2020,"Rate per 100,000 population",14.19191358,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2020,"Rate per 100,000 population",0.022890183,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Money laundering,Total,Total,2020,"Rate per 100,000 population",1.304740442,CTS
SUR,Suriname,Americas,Latin America and the Caribbean,Offences,by type of offence,Burglary,Total,Total,2017,"Rate per 100,000 population",687.6412136,CTS
SUR,Suriname,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2017,"Rate per 100,000 population",707.9742192,CTS
SUR,Suriname,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2017,"Rate per 100,000 population",5.433820449,CTS
SUR,Suriname,Americas,Latin America and the Caribbean,Offences,by type of offence,Burglary,Total,Total,2018,"Rate per 100,000 population",688.383592,CTS
SUR,Suriname,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2018,"Rate per 100,000 population",815.6434086,CTS
SUR,Suriname,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2018,"Rate per 100,000 population",3.125070531,CTS
SUR,Suriname,Americas,Latin America and the Caribbean,Offences,by type of offence,Smuggling of migrants,Total,Total,2019,"Rate per 100,000 population",24.08133989,CTS
SUR,Suriname,Americas,Latin America and the Caribbean,Offences,by type of offence,Burglary,Total,Total,2019,"Rate per 100,000 population",605.8177077,CTS
SUR,Suriname,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2019,"Rate per 100,000 population",745.8334982,CTS
SUR,Suriname,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2019,"Rate per 100,000 population",9.460526384,CTS
SUR,Suriname,Americas,Latin America and the Caribbean,Offences,by type of offence,Burglary,Total,Total,2020,"Rate per 100,000 population",496.2208123,CTS
